customer_id,first_name,last_name,email,address,city,country,active
49,JOYCE,EDWARDS,JOYCE.EDWARDS@sakilacustomer.org,725 Isesaki Place,Jedda,Saudi Arabia,1
312,MARK,RINEHART,MARK.RINEHART@sakilacustomer.org,780 Kimberley Way,Tabuk,Saudi Arabia,1
456,RONNIE,RICKETTS,RONNIE.RICKETTS@sakilacustomer.org,1889 Valparai Way,Ziguinchor,Senegal,1
357,KEITH,RICO,KEITH.RICO@sakilacustomer.org,482 Kowloon and New Kowloon Manor,Bratislava,Slovakia,1
125,ETHEL,WEBB,ETHEL.WEBB@sakilacustomer.org,569 Baicheng Lane,Boksburg,South Africa,1
132,ESTHER,CRAWFORD,ESTHER.CRAWFORD@sakilacustomer.org,898 Belém Manor,Botshabelo,South Africa,1
555,DWIGHT,LOMBARDI,DWIGHT.LOMBARDI@sakilacustomer.org,1497 Fengshan Drive,Chatsworth,South Africa,1
471,DEAN,SAUER,DEAN.SAUER@sakilacustomer.org,270 Tambaram Parkway,Johannesburg,South Africa,1
19,RUTH,MARTINEZ,RUTH.MARTINEZ@sakilacustomer.org,1417 Lancaster Avenue,Kimberley,South Africa,1
109,EDNA,WEST,EDNA.WEST@sakilacustomer.org,682 Junan Way,Klerksdorp,South Africa,1
432,EDWIN,BURK,EDWIN.BURK@sakilacustomer.org,1766 Almirante Brown Street,Newcastle,South Africa,1
338,DENNIS,GILMAN,DENNIS.GILMAN@sakilacustomer.org,1443 Mardan Street,Paarl,South Africa,1
407,DALE,RATCLIFF,DALE.RATCLIFF@sakilacustomer.org,1639 Saarbrücken Drive,Rustenburg,South Africa,1
145,LUCILLE,HOLMES,LUCILLE.HOLMES@sakilacustomer.org,999 Sanaa Loop,Soshanguve,South Africa,1
83,LOUISE,JENKINS,LOUISE.JENKINS@sakilacustomer.org,929 Tallahassee Loop,Springs,South Africa,1
88,BONNIE,HUGHES,BONNIE.HUGHES@sakilacustomer.org,1942 Ciparay Parkway,Cheju,South Korea,1
99,EMILY,DIAZ,EMILY.DIAZ@sakilacustomer.org,588 Vila Velha Manor,Kimchon,South Korea,1
237,TANYA,GILBERT,TANYA.GILBERT@sakilacustomer.org,647 A Coruña (La Coruña) Street,Naju,South Korea,1
536,FERNANDO,CHURCHILL,FERNANDO.CHURCHILL@sakilacustomer.org,193 Bhusawal Place,Tonghae,South Korea,1
245,COURTNEY,DAY,COURTNEY.DAY@sakilacustomer.org,300 Junan Street,Uijongbu,South Korea,1
52,JULIE,SANCHEZ,JULIE.SANCHEZ@sakilacustomer.org,939 Probolinggo Loop,A Coruña (La Coruña),Spain,1
293,MAE,FLETCHER,MAE.FLETCHER@sakilacustomer.org,44 Najafabad Way,Donostia-San Sebastián,Spain,1
394,CHRIS,BROTHERS,CHRIS.BROTHERS@sakilacustomer.org,331 Bydgoszcz Parkway,Gijón,Spain,1
469,WESLEY,BULL,WESLEY.BULL@sakilacustomer.org,1469 Plock Lane,Ourense (Orense),Spain,1
549,NELSON,CHRISTENSON,NELSON.CHRISTENSON@sakilacustomer.org,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela,Spain,1
408,MANUEL,MURRELL,MANUEL.MURRELL@sakilacustomer.org,692 Amroha Drive,Jaffna,Sri Lanka,1
395,JOHNNY,TURPIN,JOHNNY.TURPIN@sakilacustomer.org,1152 Citrus Heights Manor,al-Qadarif,Sudan,1
50,DIANE,COLLINS,DIANE.COLLINS@sakilacustomer.org,115 Hidalgo Parkway,Omdurman,Sudan,1
66,JANICE,WARD,JANICE.WARD@sakilacustomer.org,1150 Kimchon Manor,Malmö,Sweden,1
61,KATHERINE,RIVERA,KATHERINE.RIVERA@sakilacustomer.org,915 Ponce Place,Basel,Switzerland,1
155,GAIL,KNIGHT,GAIL.KNIGHT@sakilacustomer.org,185 Novi Sad Place,Bern,Switzerland,1
598,WADE,DELVALLE,WADE.DELVALLE@sakilacustomer.org,1331 Usak Boulevard,Lausanne,Switzerland,1
75,TAMMY,SANDERS,TAMMY.SANDERS@sakilacustomer.org,1551 Rampur Lane,Changhwa,Taiwan,1
73,BEVERLY,BROOKS,BEVERLY.BROOKS@sakilacustomer.org,1947 Poços de Caldas Boulevard,Chiayi,Taiwan,1
517,BRAD,MCCURDY,BRAD.MCCURDY@sakilacustomer.org,608 Birgunj Parkway,Chungho,Taiwan,1
576,MORRIS,MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,1568 Celaya Parkway,Fengshan,Taiwan,1
348,ROGER,QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,381 Kabul Way,Hsichuh,Taiwan,1
30,MELISSA,KING,MELISSA.KING@sakilacustomer.org,1668 Anápolis Street,Lungtan,Taiwan,1
5,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,53 Idfu Parkway,Nantou,Taiwan,1
577,CLIFTON,MALCOLM,CLIFTON.MALCOLM@sakilacustomer.org,1489 Kakamigahara Lane,Tanshui,Taiwan,1
139,AMBER,DIXON,AMBER.DIXON@sakilacustomer.org,1029 Dzerzinsk Manor,Touliu,Taiwan,1
586,KIRK,STCLAIR,KIRK.STCLAIR@sakilacustomer.org,1923 Stara Zagora Lane,Tsaotun,Taiwan,1
481,HERMAN,DEVORE,HERMAN.DEVORE@sakilacustomer.org,64 Korla Street,Mwanza,Tanzania,1
190,YOLANDA,WEAVER,YOLANDA.WEAVER@sakilacustomer.org,605 Rio Claro Parkway,Tabora,Tanzania,1
220,CHARLENE,ALVAREZ,CHARLENE.ALVAREZ@sakilacustomer.org,1842 Luziânia Boulevard,Zanzibar,Tanzania,1
390,SHAWN,HEATON,SHAWN.HEATON@sakilacustomer.org,1337 Mit Ghamr Avenue,Nakhon Sawan,Thailand,1
42,CAROLYN,PEREZ,CAROLYN.PEREZ@sakilacustomer.org,1632 Bislig Avenue,Pak Kret,Thailand,1
86,JACQUELINE,LONG,JACQUELINE.LONG@sakilacustomer.org,870 Ashqelon Loop,Songkhla,Thailand,1
344,HENRY,BILLINGSLEY,HENRY.BILLINGSLEY@sakilacustomer.org,1516 Escobar Drive,Nuku´alofa,Tonga,1
335,GREGORY,MAULDIN,GREGORY.MAULDIN@sakilacustomer.org,507 Smolensk Loop,Sousse,Tunisia,1
327,LARRY,THRASHER,LARRY.THRASHER@sakilacustomer.org,663 Bahía Blanca Parkway,Adana,Turkey,1
366,BRANDON,HUEY,BRANDON.HUEY@sakilacustomer.org,1912 Emeishan Drive,Balikesir,Turkey,1
172,BERNICE,WILLIS,BERNICE.WILLIS@sakilacustomer.org,29 Pyongyang Loop,Batman,Turkey,1
483,VERNON,CHAPA,VERNON.CHAPA@sakilacustomer.org,698 Jelets Boulevard,Denizli,Turkey,1
507,EDGAR,RHOADS,EDGAR.RHOADS@sakilacustomer.org,1269 Ipoh Avenue,Eskisehir,Turkey,1
480,COREY,HAUSER,COREY.HAUSER@sakilacustomer.org,984 Novotšerkassk Loop,Gaziantep,Turkey,1
278,BILLIE,HORTON,BILLIE.HORTON@sakilacustomer.org,457 Tongliao Loop,Inegöl,Turkey,1
143,LESLIE,GORDON,LESLIE.GORDON@sakilacustomer.org,374 Bat Yam Boulevard,Kilis,Turkey,1
124,SHEILA,WELLS,SHEILA.WELLS@sakilacustomer.org,848 Tafuna Manor,Kütahya,Turkey,0
13,KAREN,JACKSON,KAREN.JACKSON@sakilacustomer.org,270 Amroha Parkway,Osmaniye,Turkey,1
518,GABRIEL,HARDER,GABRIEL.HARDER@sakilacustomer.org,680 A Coruña (La Coruña) Manor,Sivas,Turkey,1
493,BRENT,HARKINS,BRENT.HARKINS@sakilacustomer.org,319 Plock Parkway,Sultanbeyli,Turkey,1
164,JOANN,GARDNER,JOANN.GARDNER@sakilacustomer.org,842 Salzburg Lane,Tarsus,Turkey,1
566,CASEY,MENA,CASEY.MENA@sakilacustomer.org,539 Hami Way,Tokat,Turkey,1
204,ROSEMARY,SCHMIDT,ROSEMARY.SCHMIDT@sakilacustomer.org,1215 Pyongyang Parkway,Usak,Turkey,1
200,JEANNE,LAWSON,JEANNE.LAWSON@sakilacustomer.org,387 Mwene-Ditu Drive,Ashgabat,Turkmenistan,1
105,DAWN,SULLIVAN,DAWN.SULLIVAN@sakilacustomer.org,454 Nakhon Sawan Boulevard,Funafuti,Tuvalu,1
386,TODD,TAN,TODD.TAN@sakilacustomer.org,1793 Meixian Place,Kamjanets-Podilskyi,Ukraine,1
545,JULIO,NOLAND,JULIO.NOLAND@sakilacustomer.org,182 Nuku´alofa Drive,Konotop,Ukraine,1
131,MONICA,HICKS,MONICA.HICKS@sakilacustomer.org,1752 São Leopoldo Parkway,Mukatševe,Ukraine,1
475,PEDRO,CHESTNUT,PEDRO.CHESTNUT@sakilacustomer.org,421 Yaoundé Street,Šostka,Ukraine,1
82,KATHRYN,COLEMAN,KATHRYN.COLEMAN@sakilacustomer.org,927 Bahía Blanca Parkway,Simferopol,Ukraine,1
187,BRITTANY,RILEY,BRITTANY.RILEY@sakilacustomer.org,140 Chiayi Parkway,Sumy,Ukraine,1
452,TOM,MILNER,TOM.MILNER@sakilacustomer.org,535 Ahmadnagar Manor,Abu Dhabi,United Arab Emirates,1
98,LILLIAN,GRIFFIN,LILLIAN.GRIFFIN@sakilacustomer.org,669 Firozabad Loop,al-Ayn,United Arab Emirates,1
292,MISTY,LAMBERT,MISTY.LAMBERT@sakilacustomer.org,1192 Tongliao Street,Sharja,United Arab Emirates,1
85,ANNE,POWELL,ANNE.POWELL@sakilacustomer.org,1557 Kütahya Boulevard,Bradford,United Kingdom,1
142,APRIL,BURNS,APRIL.BURNS@sakilacustomer.org,483 Ljubertsy Parkway,Dundee,United Kingdom,1
252,MATTIE,HOFFMAN,MATTIE.HOFFMAN@sakilacustomer.org,1497 Yuzhou Drive,London,United Kingdom,1
512,CECIL,VINES,CECIL.VINES@sakilacustomer.org,548 Uruapan Street,London,United Kingdom,1
583,MARSHALL,THORN,MARSHALL.THORN@sakilacustomer.org,1584 Ljubertsy Lane,Southampton,United Kingdom,1
16,SANDRA,MARTIN,SANDRA.MARTIN@sakilacustomer.org,360 Toulouse Parkway,Southend-on-Sea,United Kingdom,0
556,ARMANDO,GRUBER,ARMANDO.GRUBER@sakilacustomer.org,869 Shikarpur Way,Southport,United Kingdom,1
477,DAN,PAINE,DAN.PAINE@sakilacustomer.org,808 Naçala-Porto Parkway,Stockport,United Kingdom,1
497,GILBERT,SLEDGE,GILBERT.SLEDGE@sakilacustomer.org,1515 Korla Way,York,United Kingdom,1
479,ZACHARY,HITE,ZACHARY.HITE@sakilacustomer.org,98 Pyongyang Boulevard,Akron,United States,1
305,RICHARD,MCCRARY,RICHARD.MCCRARY@sakilacustomer.org,913 Coacalco de Berriozábal Loop,Arlington,United States,1
96,DIANA,ALEXANDER,DIANA.ALEXANDER@sakilacustomer.org,1308 Arecibo Way,Augusta-Richmond County,United States,1
330,SCOTT,SHELLEY,SCOTT.SHELLEY@sakilacustomer.org,587 Benguela Manor,Aurora,United States,1
537,CLINTON,BUFORD,CLINTON.BUFORD@sakilacustomer.org,43 Vilnius Manor,Aurora,United States,1
212,WILMA,RICHARDS,WILMA.RICHARDS@sakilacustomer.org,660 Jedda Boulevard,Bellevue,United States,1
149,VALERIE,BLACK,VALERIE.BLACK@sakilacustomer.org,782 Mosul Street,Brockton,United States,1
526,KARL,SEAL,KARL.SEAL@sakilacustomer.org,1427 Tabuk Place,Cape Coral,United States,1
14,BETTY,WHITE,BETTY.WHITE@sakilacustomer.org,770 Bydgoszcz Avenue,Citrus Heights,United States,1
140,EVA,RAMOS,EVA.RAMOS@sakilacustomer.org,1666 Beni-Mellal Place,Clarksville,United States,1
182,RENEE,LANE,RENEE.LANE@sakilacustomer.org,533 al-Ayn Boulevard,Compton,United States,1
400,BRYAN,HARDISON,BRYAN.HARDISON@sakilacustomer.org,530 Lausanne Lane,Dallas,United States,1
294,SHELLY,WATTS,SHELLY.WATTS@sakilacustomer.org,32 Pudukkottai Lane,Dayton,United States,1
420,JACOB,LANCE,JACOB.LANCE@sakilacustomer.org,1866 al-Qatif Avenue,El Monte,United States,1
51,ALICE,STEWART,ALICE.STEWART@sakilacustomer.org,1135 Izumisano Parkway,Fontana,United States,1
593,RENE,MCALISTER,RENE.MCALISTER@sakilacustomer.org,1895 Zhezqazghan Drive,Garden Grove,United States,1
561,IAN,STILL,IAN.STILL@sakilacustomer.org,1894 Boa Vista Way,Garland,United States,1
118,KIM,CRUZ,KIM.CRUZ@sakilacustomer.org,333 Goiânia Way,Grand Prairie,United States,1
158,VERONICA,STONE,VERONICA.STONE@sakilacustomer.org,369 Papeete Way,Greensboro,United States,1
504,NATHANIEL,ADAM,NATHANIEL.ADAM@sakilacustomer.org,786 Matsue Way,Joliet,United States,1
308,THOMAS,GRIGSBY,THOMAS.GRIGSBY@sakilacustomer.org,1191 Sungai Petani Boulevard,Kansas City,United States,1
112,ROSA,REYNOLDS,ROSA.REYNOLDS@sakilacustomer.org,793 Cam Ranh Avenue,Lancaster,United States,1
6,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,1795 Santiago de Compostela Way,Laredo,United States,1
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1214 Hanoi Way,Lincoln,United States,1
382,VICTOR,BARKLEY,VICTOR.BARKLEY@sakilacustomer.org,401 Sucre Boulevard,Manchester,United States,1
181,ANA,BRADLEY,ANA.BRADLEY@sakilacustomer.org,682 Garden Grove Place,Memphis,United States,1
275,CAROLE,BARNETT,CAROLE.BARNETT@sakilacustomer.org,1980 Kamjanets-Podilskyi Street,Peoria,United States,1
291,TONI,HOLT,TONI.HOLT@sakilacustomer.org,1936 Cumaná Avenue,Roanoke,United States,1
457,BILL,GAVIN,BILL.GAVIN@sakilacustomer.org,1485 Bratislava Place,Rockford,United States,1
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1717 Guadalajara Lane,Saint Louis,United States,1
269,CASSANDRA,WALTERS,CASSANDRA.WALTERS@sakilacustomer.org,920 Kumbakonam Loop,Salinas,United States,1
2,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,1121 Loja Avenue,San Bernardino,United States,1
146,JAMIE,RICE,JAMIE.RICE@sakilacustomer.org,879 Newcastle Way,Sterling Heights,United States,1
214,KRISTIN,JOHNSTON,KRISTIN.JOHNSTON@sakilacustomer.org,226 Brest Manor,Sunnyvale,United States,1
248,CAROLINE,BOWMAN,CAROLINE.BOWMAN@sakilacustomer.org,1309 Weifang Street,Tallahassee,United States,1
276,BRANDY,GRAVES,BRANDY.GRAVES@sakilacustomer.org,1944 Bamenda Way,Warren,United States,1
568,ALBERTO,HENNING,ALBERTO.HENNING@sakilacustomer.org,502 Mandi Bahauddin Parkway,Barcelona,Venezuela,1
111,CARMEN,OWENS,CARMEN.OWENS@sakilacustomer.org,1378 Alvorada Avenue,Caracas,Venezuela,1
113,CINDY,FISHER,CINDY.FISHER@sakilacustomer.org,1079 Tel Aviv-Jaffa Boulevard,Cumaná,Venezuela,1
453,CALVIN,MARTEL,CALVIN.MARTEL@sakilacustomer.org,138 Caracas Boulevard,Maracaíbo,Venezuela,1
174,YVONNE,WATKINS,YVONNE.WATKINS@sakilacustomer.org,1848 Salala Boulevard,Ocumare del Tuy,Venezuela,1
539,MATHEW,BOLIN,MATHEW.BOLIN@sakilacustomer.org,163 Augusta-Richmond County Loop,Valencia,Venezuela,1
290,KRISTINA,CHAMBERS,KRISTINA.CHAMBERS@sakilacustomer.org,544 Tarsus Boulevard,Valle de la Pascua,Venezuela,1
532,NEIL,RENNER,NEIL.RENNER@sakilacustomer.org,1817 Livorno Way,Cam Ranh,Vietnam,1
199,BETH,FRANKLIN,BETH.FRANKLIN@sakilacustomer.org,1149 A Coruña (La Coruña) Boulevard,Haiphong,Vietnam,1
340,PATRICK,NEWSOM,PATRICK.NEWSOM@sakilacustomer.org,68 Ponce Parkway,Hanoi,Vietnam,1
472,GREG,ROBINS,GREG.ROBINS@sakilacustomer.org,1786 Salinas Place,Nam Dinh,Vietnam,1
520,MITCHELL,WESTMORELAND,MITCHELL.WESTMORELAND@sakilacustomer.org,617 Klerksdorp Place,Nha Trang,Vietnam,1
523,HARVEY,GUAJARDO,HARVEY.GUAJARDO@sakilacustomer.org,600 Purnea (Purnia) Avenue,Vinh,Vietnam,1
406,NATHAN,RUNYON,NATHAN.RUNYON@sakilacustomer.org,264 Bhimavaram Manor,Charlotte Amalie,"Virgin Islands, U.S.",0
210,ELLA,OLIVER,ELLA.OLIVER@sakilacustomer.org,751 Lima Loop,Aden,Yemen,1
470,GORDON,ALLARD,GORDON.ALLARD@sakilacustomer.org,434 Ourense (Orense) Manor,Hodeida,Yemen,1
303,WILLIAM,SATTERFIELD,WILLIAM.SATTERFIELD@sakilacustomer.org,687 Alessandria Parkway,Sanaa,Yemen,1
213,GINA,WILLIAMSON,GINA.WILLIAMSON@sakilacustomer.org,1001 Miyakonojo Lane,Taizz,Yemen,1
7,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,900 Santiago de Compostela Parkway,Kragujevac,Yugoslavia,1
553,MAX,PITT,MAX.PITT@sakilacustomer.org,1917 Kumbakonam Parkway,Novi Sad,Yugoslavia,1
438,BARRY,LOVELACE,BARRY.LOVELACE@sakilacustomer.org,1836 Korla Parkway,Kitwe,Zambia,1
